Ticket,Status,Created,Age,Runbook Present,Category of Issue,Category,Rules Used,Categorization Source,LLM Confidence,Human Audit for Accuracy,Human Comments
DO-2626771,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2626780,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626785,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626786,Resolved,2026-02-02,6,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2626787,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2626788,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R018,R039,R040",rule,0.9,pending-review,
DO-2626791,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626802,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2626814,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626815,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626822,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2626826,Resolved,2026-02-02,6,TRUE,PCIe Link Degraded Width,PCIE,"R005,R039,R040",rule,0.95,pending-review,
DO-2626832,Resolved,2026-02-02,6,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2626833,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2626840,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626843,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2626845,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626847,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2626856,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626862,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626864,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626865,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626872,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2626874,Resolved,2026-02-02,6,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2626876,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R009,R040",rule,0.9,pending-review,
DO-2626877,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2626887,Resolved,2026-02-02,6,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041,R039,R040",rule,1.0,pending-review,
DO-2626890,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2626897,Resolved,2026-02-02,6,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2626900,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626901,Resolved,2026-02-02,6,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2626903,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2626906,Resolved,2026-02-02,6,FALSE,GPUBurn Short Run Failure,GPU,R030,rule,1.0,pending-review,
DO-2626914,Resolved,2026-02-02,6,TRUE,CPV Failure - RDMA Links Down,RDMA Cable,"R009,R040",rule,0.85,pending-review,
DO-2626922,Resolved,2026-02-02,6,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,R039,rule,0.85,pending-review,
DO-2626935,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2626936,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626948,Resolved,2026-02-02,6,TRUE,CPV Failure - RDMA Links Down,RDMA Cable,"R009,R041",rule,0.8,pending-review,
DO-2626949,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2626959,Resolved,2026-02-02,6,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2627063,Resolved,2026-02-02,6,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2627184,Resolved,2026-02-02,6,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041",rule,1.0,pending-review,
DO-2627233,Resolved,2026-02-02,6,TRUE,GPUBurn Short Run Failure,GPU,"R030,R041",rule,1.0,pending-review,
DO-2627365,Resolved,2026-02-02,6,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2627412,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R032,R040",rule,0.9,pending-review,
DO-2627443,Resolved,2026-02-02,6,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2627768,Resolved,2026-02-02,6,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2627880,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2627914,Resolved,2026-02-02,5,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R041,R039",rule,1.0,pending-review,
DO-2628082,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2628089,Resolved,2026-02-02,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R041,R040",rule,0.9,pending-review,
DO-2628114,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2628115,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2628126,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2628158,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2628249,Resolved,2026-02-02,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R035,R040",rule,1.0,pending-review,
DO-2628269,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R039",rule,1.0,pending-review,
DO-2628285,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2628306,Resolved,2026-02-02,5,TRUE,TRS Component Replacement,TRS_SMARTNIC_NETWORK,R021,rule,1.0,pending-review,
DO-2628355,Resolved,2026-02-02,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2628374,Resolved,2026-02-02,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2628409,Resolved,2026-02-02,5,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R024,R008,R041,R039,R040",rule,1.0,pending-review,
DO-2628577,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2628578,Resolved,2026-02-03,5,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2628579,Resolved,2026-02-03,5,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2629081,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629110,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629124,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2629149,Resolved,2026-02-03,5,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2629150,Resolved,2026-02-03,5,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R039",rule,1.0,pending-review,
DO-2629176,Resolved,2026-02-03,5,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2629216,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629223,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629224,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629232,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629239,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629275,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629308,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R040",rule,0.9,pending-review,
DO-2629313,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R013,R039",rule,0.9,pending-review,
DO-2629332,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2629357,Resolved,2026-02-03,5,TRUE,PCIe Link Degraded Width,PCIE,"R005,R027,R041,R039",rule,1.0,pending-review,
DO-2629400,Resolved,2026-02-03,5,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2629401,Resolved,2026-02-03,5,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2629403,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R040",rule,0.9,pending-review,
DO-2629404,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R013,R039,R040",rule,0.9,pending-review,
DO-2629405,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R039",rule,0.9,pending-review,
DO-2629408,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R040",rule,0.9,pending-review,
DO-2629423,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R013,R039",rule,0.9,pending-review,
DO-2629429,Resolved,2026-02-03,5,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2629453,Resolved,2026-02-03,5,TRUE,GPUBurn Short Run Failure,GPU,"R030,R009,R041",rule,1.0,pending-review,
DO-2629475,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R004,R041,R040",rule,0.9,pending-review,
DO-2629496,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629518,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R040",rule,0.9,pending-review,
DO-2629520,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2629521,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2629545,Resolved,2026-02-03,5,FALSE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2629565,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629569,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2629584,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2629587,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2629589,Resolved,2026-02-03,5,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2629597,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2629598,Resolved,2026-02-03,5,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2629609,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629639,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R040",rule,0.9,pending-review,
DO-2629643,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2629668,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629714,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2629715,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2629720,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2629740,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2629753,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R016,R008,R040",rule,0.9,pending-review,
DO-2629755,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R013,R039",rule,1.0,pending-review,
DO-2629784,Resolved,2026-02-03,5,TRUE,CDFP False Positive (Known Bug),CDFP,"R003,R008,R040",rule,0.9,pending-review,
DO-2629807,Resolved,2026-02-03,5,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R040",rule,0.9,pending-review,
DO-2629818,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629860,Resolved,2026-02-03,5,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2629865,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2629924,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2629941,Resolved,2026-02-03,5,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2629949,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2629954,Resolved,2026-02-03,5,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R040",rule,0.9,pending-review,
DO-2629955,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2629966,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2629970,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2629972,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2630009,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2630066,Resolved,2026-02-03,5,FALSE,GPUBurn Short Run Failure,GPU,"R030,R009",rule,1.0,pending-review,
DO-2630068,Resolved,2026-02-03,5,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R040",rule,0.9,pending-review,
DO-2630099,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2630104,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,R027,rule,1.0,pending-review,
DO-2630108,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2630155,Resolved,2026-02-03,5,TRUE,PCIe Link Degraded Width,PCIE,"R005,R039,R040",rule,0.95,pending-review,
DO-2630157,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2630192,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2630283,Resolved,2026-02-03,5,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R018,R041,R039",rule,1.0,pending-review,
DO-2630322,Resolved,2026-02-03,5,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2630417,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2630436,Resolved,2026-02-03,5,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2630440,Resolved,2026-02-03,5,TRUE,CDFP Cable Order Failure,CDFP,R002,rule,0.95,pending-review,
DO-2630449,Resolved,2026-02-03,5,TRUE,PCIe Hardware Fault - Open Problem,PCIE,"R018,R039",rule,0.85,pending-review,
DO-2631061,Resolved,2026-02-03,5,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2631101,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631102,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631109,Resolved,2026-02-03,5,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2631138,Resolved,2026-02-03,5,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631148,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631156,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631165,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631166,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631167,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631173,Resolved,2026-02-03,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2631191,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631346,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631362,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2631412,Resolved,2026-02-03,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2631480,Resolved,2026-02-03,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R009",rule,0.9,pending-review,
DO-2631525,Resolved,2026-02-03,4,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R009",rule,0.9,pending-review,
DO-2631612,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631636,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631764,Resolved,2026-02-03,4,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2631825,Resolved,2026-02-03,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2631869,Resolved,2026-02-03,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2631878,Resolved,2026-02-03,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2631969,Resolved,2026-02-03,4,FALSE,GPU Hardware Failure - RHS Action Plan,GPU,R014,rule,0.75,pending-review,
DO-2631977,Resolved,2026-02-03,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2631981,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2632006,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R009,R039",rule,0.85,pending-review,
DO-2632012,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2632074,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2632190,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2632297,Resolved,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2632310,Resolved,2026-02-04,4,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R040",rule,1.0,pending-review,
DO-2632322,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2632421,Resolved,2026-02-04,4,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2632447,Resolved,2026-02-04,4,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2632540,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632541,Resolved,2026-02-04,4,TRUE,RDMA Cable Validation - Failed Optic,RDMA Cable,"R007,R008,R040",rule,0.9,pending-review,
DO-2632550,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632555,Resolved,2026-02-04,4,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2632556,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632559,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632575,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632590,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632595,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632612,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2632616,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632632,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2632643,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632744,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632804,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632816,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R013,R039,R040",rule,0.9,pending-review,
DO-2632817,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2632818,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632836,Resolved,2026-02-04,4,TRUE,CPU/Processor Fault - SP Diagnostics Code Detected,CPU/Processor,R039,rule,0.85,pending-review,
DO-2632844,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2632853,Resolved,2026-02-04,4,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2632865,Resolved,2026-02-04,4,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2632896,Resolved,2026-02-04,4,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2632920,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2632925,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2632936,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2632938,Resolved,2026-02-04,4,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R006,R040",rule,0.95,pending-review,
DO-2632970,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2632976,Resolved,2026-02-04,4,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2632985,Resolved,2026-02-04,4,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2632995,Resolved,2026-02-04,4,TRUE,PCIe Hardware Fault - Open Problem,PCIE,"R018,R039",rule,0.85,pending-review,
DO-2633001,Resolved,2026-02-04,4,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
